task_id,occ,occ_title,function,task,passes,why,not_called,physical,physical_both,physical_onet_codes,physical_sonnet,physical_gpt6,accountable,agreed_all_three,contested,blocked_by_missing_check,time_share,task_payroll_usd,horizon_sonnet,check_sonnet,stakes_sonnet,spec_entropy_sum_sonnet,passes_by_sonnet,horizon_gemini,check_gemini,stakes_gemini,spec_entropy_sum_gemini,passes_by_gemini,horizon_gpt6,check_gpt6,stakes_gpt6,spec_entropy_sum_gpt6,passes_by_gpt6
18148,17-2199,"Engineers, All Other",Engineering,"Perform energy modeling, measurement, verification, commissioning, or retro-commissioning.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.005662367383686888,101787310.63773079,3,1,2,7,False,3,1,3,7,False,3,1,3,7,False
4218,29-2081,"Opticians, Dispensing",Clinical,"Grind lens edges, or apply coatings to lenses.",False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.02564014618604212,101740753.88994287,0,2,1,0,False,0,2,1,1,False,1,2,3,2,False
1895,29-2011,Medical and Clinical Laboratory Technologists,Clinical,"Develop, standardize, evaluate, or modify procedures, techniques, or tests used in the analysis of specimens or in medical laboratory experiments.",False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.00910580440555608,101738002.10489145,4,1,3,7,False,3,1,4,7,False,3,1,4,8,False
9012,17-2131,Materials Engineers,Engineering,"Modify properties of metal alloys, using thermal and mechanical treatments.",False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.0394235193470593,101674427.27459055,1,2,2,2,False,1,2,2,3,False,2,2,4,3,False
19299,29-9093,Surgical Assistants,Clinical,Monitor and maintain aseptic technique throughout procedures.,False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.07255871931843176,101674153.45492478,2,1,2,2,False,0,1,4,4,False,2,1,4,5,False
2682,43-4151,Order Clerks,Supply chain,"Collect payment for merchandise, record transactions, and send items, such as checks or money orders for further processing.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.027060133171066637,101662179.13220713,1,2,2,1,False,2,2,1,2,False,2,2,3,2,False
7251,13-1032,"Insurance Appraisers, Auto Damage",Claims & underwriting,Prepare insurance forms to indicate repair cost estimates and recommendations.,False,no existing check settles it,False,False,False,False,False,False,False,False,True,True,0.17593746030727314,101624520.79154429,0,2,0,0,True,1,1,1,3,False,1,1,2,4,False
17466,29-9099,"Healthcare Practitioners and Technical Workers, All Other",Clinical,"Monitor maternal condition during labor by checking vital signs, monitoring uterine contractions, or performing physical examinations.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.03958896187061458,101506498.08477068,1,1,4,4,False,1,1,4,7,False,1,1,4,5,False
7668,27-2012,Producers and Directors,Creative,"Perform personnel duties, such as hiring staff and evaluating work performance.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.006394067369761356,101497569.22983432,3,1,2,7,False,3,1,2,9,False,3,1,3,9,False
19623,17-2072,"Electronics Engineers, Except Computer",Engineering,"Research or develop new green electronics technologies, such as lighting, optical data storage devices, or energy efficient televisions.",False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.008424735164522875,101463750.36220959,4,0,3,9,False,4,0,3,9,False,4,0,3,7,False
5856,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",Education,"Initiate, facilitate, and moderate classroom discussions.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.07880110810267316,101384827.9953696,5,0,0,8,False,1,1,1,7,False,1,1,1,6,False
1729,27-1023,Floral Designers,Creative,Perform general cleaning duties in the store to ensure the shop is clean and tidy.,False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.06962855495226945,101309749.37836142,0,1,0,0,False,1,1,0,2,False,1,1,0,2,False
16872,19-2041,"Environmental Scientists and Specialists, Including Health",Research,Collect and analyze data to determine environmental conditions and restoration needs.,False,physical work — out of reach whatever its structure,False,True,True,True,True,False,False,False,False,False,0.013730335433464996,101236565.51239939,1,2,1,2,False,2,1,3,7,False,2,1,3,6,False
6702,25-2032,"Career/Technical Education Teachers, Secondary School",Education,"Perform administrative duties, such as school library assistance, hall and cafeteria monitoring, and bus loading and unloading.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.013774515709554756,101235523.58470377,1,1,2,1,False,0,1,3,4,False,2,1,4,5,False
18150,17-2199,"Engineers, All Other",Engineering,"Inspect or monitor energy systems, including heating, ventilating, and air conditioning (HVAC) or daylighting systems to determine energy use or potential energy savings.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.005631610607206876,101234423.59426457,2,1,1,3,False,1,1,1,4,False,2,1,2,4,False
6506,25-2012,"Kindergarten Teachers, Except Special Education",Education,"Confer with parents or guardians, other teachers, counselors, and administrators to resolve students' behavioral and academic problems.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.013247111666647264,101207077.36977144,4,0,2,8,False,3,1,2,9,False,3,1,3,9,False
23925,29-9091,Athletic Trainers,Clinical,Clean and sanitize athletic training rooms.,False,physical work — out of reach whatever its structure,False,True,True,True,True,True,False,False,False,False,0.055678045257442174,101105277.9839955,0,2,0,0,False,1,1,2,2,False,1,1,4,2,False
18156,17-2199,"Engineers, All Other",Engineering,Monitor and analyze energy consumption.,False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.005622317838162145,101067375.80217572,2,2,1,2,False,1,1,2,2,False,3,1,2,5,False
3560,17-2041,Chemical Engineers,Engineering,Design and plan layout of equipment.,False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.04557247820114258,101047263.47317684,3,1,3,5,False,3,1,4,7,False,4,1,4,6,False
15215,19-1041,Epidemiologists,Research,Monitor and report incidents of infectious diseases to local and state health agencies.,False,"nobody can tell quickly whether it worked, and no existing check settles it, and a failure is too expensive",False,False,False,False,False,False,False,False,False,False,0.10374311934364674,101043723.37832506,2,2,2,3,False,1,1,3,4,False,2,1,4,5,False
3524,17-1021,Cartographers and Photogrammetrists,Engineering,"Prepare and alter trace maps, charts, tables, detailed drawings, and three-dimensional optical models of terrain using stereoscopic plotting and computer graphics equipment.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.10307985216608019,100944398.40868159,1,1,2,4,False,1,1,2,5,False,1,1,3,4,False
19651,17-2112,Industrial Engineers,Engineering,"Evaluate current or proposed manufacturing processes or practices for environmental sustainability, considering factors such as greenhouse gas emissions, air pollution, water pollution, energy use, or waste creation.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.002753604966596188,100894580.46682356,3,1,2,5,False,1,1,2,5,False,3,1,4,5,False
18616,19-1023,Zoologists and Wildlife Biologists,Research,"Check for, and ensure compliance with, environmental laws, and notify law enforcement when violations are identified.",False,physical work — out of reach whatever its structure,False,True,False,False,True,False,False,False,False,False,0.07870090517054759,100863190.24784103,2,1,3,5,False,2,1,3,6,False,2,1,4,6,False
4158,29-2033,Nuclear Medicine Technologists,Clinical,Gather information on patients' illnesses and medical history to guide the choice of diagnostic procedures for therapy.,False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.06117798316078457,100858120.9236425,2,1,2,6,False,1,1,3,6,False,2,1,4,6,False
5985,25-1063,"Economics Teachers, Postsecondary",Education,"Prepare course materials, such as syllabi, homework assignments, and handouts.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,False,0.06097755442823834,100853795.65780759,1,1,0,4,False,2,1,1,5,False,3,1,1,5,False
14751,15-1299,"Computer Occupations, All Other",IT & software,"Recommend Web site improvements, and develop budgets to support recommendations.",False,"nobody can tell quickly whether it worked, and no existing check settles it",False,False,False,False,False,False,False,False,False,False,0.0019926683142733447,100853303.3436456,4,1,1,8,False,3,1,2,9,False,4,0,2,6,False
5920,25-1054,"Physics Teachers, Postsecondary",Education,"Prepare course materials, such as syllabi, homework assignments, and handouts.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.07061561346599392,100803950.63861729,1,1,1,4,False,1,1,1,4,False,3,1,2,5,False
19034,21-1094,Community Health Workers,Social services,"Provide basic health services, such as first aid.",False,physical work — out of reach whatever its structure,False,True,True,False,True,True,False,False,False,False,0.03035883062513411,100779149.85613069,1,1,2,2,False,0,1,3,4,False,2,1,4,5,False
1459,17-3013,Mechanical Drafters,Engineering,"Lay out, draw, and reproduce illustrations for reference manuals and technical publications to describe operation and maintenance of mechanical systems.",False,no existing check settles it,False,False,False,False,False,False,False,False,False,True,0.03526379533672874,100773933.31277232,1,1,1,2,False,1,1,1,6,False,1,1,4,4,False
